Number of Inputs,Execution Time,Is Satisfiable
22,0.2136991024017334,False
22,0.21407723426818848,True
22,0.21604681015014648,False
22,0.21563172340393066,False
22,0.21416878700256348,False
22,0.21427369117736816,False
22,0.21340179443359375,False
22,0.2155778408050537,False
22,0.2160041332244873,False
22,0.21523714065551758,False
22,0.21579909324645996,False
22,0.21345305442810059,False
22,0.21452999114990234,False
22,0.21312594413757324,False
22,0.2149510383605957,True
22,0.21337294578552246,False
22,0.21428418159484863,False
22,0.21131610870361328,False
22,0.2146320343017578,False
22,0.21442008018493652,False
22,0.21407222747802734,False
22,0.21358990669250488,False
22,0.21660733222961426,False
22,0.21241092681884766,False
22,0.21293997764587402,False
22,0.2174208164215088,False
22,0.21518611907958984,False
22,0.21687006950378418,False
22,0.21421289443969727,False
22,0.21561813354492188,False
22,0.2149660587310791,False
22,0.21388530731201172,False
22,0.21691274642944336,False
22,0.21317481994628906,False
22,0.2132432460784912,False
22,0.21378684043884277,False
22,0.2151961326599121,False
22,0.21306395530700684,False
22,0.21477794647216797,False
22,0.21538877487182617,False
22,0.21152997016906738,False
22,0.25429224967956543,False
22,0.21362590789794922,False
22,0.21627521514892578,False
22,0.2168898582458496,False
22,0.21576499938964844,False
22,0.21287798881530762,False
22,0.21457600593566895,False
22,0.21566510200500488,False
1,9.5367431640625e-07,False
1,9.5367431640625e-07,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,0.0,False
1,0.0,False
1,1.1920928955078125e-06,False
1,0.0,False
1,0.0,False
1,0.0,False
1,7.152557373046875e-07,False
1,0.0,False
1,0.0,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,1.1920928955078125e-06,False
1,0.0,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,1.1920928955078125e-06,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,0.0,False
1,7.152557373046875e-07,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,1.1920928955078125e-06,False
1,0.0,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,0.0,False
1,0.0,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,7.152557373046875e-07,False
1,0.0,False
1,1.1920928955078125e-06,False
1,0.0,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,9.5367431640625e-07,False
1,9.5367431640625e-07,False
1,1.1920928955078125e-06,False
1,0.0,False
1,0.0,False
1,0.0,False
1,0.0,False
1,0.0,False
1,0.0,False
1,7.152557373046875e-07,False
1,0.0,False
1,0.0,False
1,0.0,False
1,0.0,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,0.0,False
1,0.0,False
1,0.0,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,1.1920928955078125e-06,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,1.1920928955078125e-06,False
1,0.0,False
1,0.0,False
1,1.1920928955078125e-06,False
1,0.0,False
1,0.0,False
1,0.0,False
1,0.0,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,1.1920928955078125e-06,False
1,0.0,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,1.1920928955078125e-06,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,0.0,False
1,1.1920928955078125e-06,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,0.0,False
1,0.0,False
1,0.0,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,7.152557373046875e-07,False
1,0.0,False
1,0.0,False
1,0.0,False
1,0.0,False
1,9.5367431640625e-07,False
1,2.1457672119140625e-06,False
1,0.0,False
1,0.0,False
1,0.0,False
1,0.0,False
1,9.5367431640625e-07,False
1,0.0,False
1,0.0,False
1,0.0,False
1,0.0,False
1,0.0,False
1,1.1920928955078125e-06,False
1,0.0,False
1,0.0,False
1,1.1920928955078125e-06,False
1,0.0,False
1,9.5367431640625e-07,False
2,1.9073486328125e-06,False
2,1.1920928955078125e-06,False
2,9.5367431640625e-07,False
2,9.5367431640625e-07,False
2,0.0,False
2,0.0,False
2,0.0,False
2,0.0,False
2,9.5367431640625e-07,False
2,0.0,False
2,0.0,False
2,0.0,False
2,9.5367431640625e-07,False
2,4.0531158447265625e-06,False
2,9.5367431640625e-07,False
2,0.0,False
2,4.0531158447265625e-06,False
2,0.0,False
2,0.0,False
2,0.0,False
2,0.0,False
2,9.5367431640625e-07,False
2,0.0,False
2,0.0,False
2,0.0,False
2,1.1920928955078125e-06,False
2,0.0,False
2,0.0,False
2,0.0,False
2,0.0,False
2,0.0,False
2,0.0,False
2,1.1920928955078125e-06,False
2,0.0,False
2,0.0,False
2,0.0,True
2,0.0,False
2,0.0,False
2,9.5367431640625e-07,False
2,0.0,False
2,7.152557373046875e-07,False
2,4.0531158447265625e-06,False
2,0.0,False
2,0.0,False
2,0.0,False
2,0.0,False
2,9.5367431640625e-07,False
2,0.0,False
2,0.0,False
2,1.1920928955078125e-06,False
2,0.0,False
2,0.0,False
2,0.0,False
2,9.5367431640625e-07,False
2,0.0,False
2,0.0,False
2,1.1920928955078125e-06,False
2,0.0,False
2,0.0,False
2,0.0,False
2,0.0,False
2,0.0,False
2,9.5367431640625e-07,False
2,0.0,False
2,0.0,False
2,0.0,False
2,0.0,False
2,9.5367431640625e-07,False
2,0.0,False
2,0.0,False
2,1.1920928955078125e-06,False
2,0.0,False
2,0.0,False
2,1.1920928955078125e-06,False
2,0.0,False
2,0.0,False
2,9.5367431640625e-07,False
2,9.5367431640625e-07,False
2,0.0,False
2,0.0,False
2,0.0,False
2,9.5367431640625e-07,False
2,0.0,False
2,0.0,False
2,9.5367431640625e-07,False
2,0.0,False
2,0.0,False
2,9.5367431640625e-07,False
2,0.0,False
2,0.0,False
2,1.1920928955078125e-06,False
2,0.0,False
2,0.0,False
2,0.0,False
2,9.5367431640625e-07,False
2,0.0,False
2,0.0,False
2,0.0,False
2,0.0,False
2,7.152557373046875e-07,False
2,0.0,False
2,0.0,False
2,3.910064697265625e-05,False
2,0.0,False
2,0.0,False
2,0.0,False
2,1.1920928955078125e-06,False
2,0.0,False
2,0.0,False
2,0.0,False
2,0.0,False
2,1.1920928955078125e-06,False
2,0.0,False
2,0.0,False
2,0.0,False
2,1.1920928955078125e-06,False
2,0.0,False
2,9.5367431640625e-07,False
2,0.0,False
2,0.0,False
2,9.5367431640625e-07,False
2,0.0,False
2,0.0,False
2,9.5367431640625e-07,False
2,0.0,False
2,0.0,False
2,9.5367431640625e-07,False
2,0.0,False
2,0.0,False
2,0.0,False
2,0.0,False
2,0.0,False
2,7.152557373046875e-07,False
2,0.0,False
2,0.0,False
2,9.5367431640625e-07,False
2,0.0,False
2,0.0,False
2,1.1920928955078125e-06,False
2,0.0,False
2,0.0,False
2,0.0,False
2,0.0,False
2,0.0,False
2,0.0,False
2,9.5367431640625e-07,False
2,0.0,False
2,0.0,False
2,0.0,False
2,9.5367431640625e-07,False
3,1.9073486328125e-06,False
3,1.1920928955078125e-06,False
3,9.5367431640625e-07,False
3,9.5367431640625e-07,False
3,9.5367431640625e-07,False
3,0.0,False
3,9.5367431640625e-07,False
3,0.0,False
3,0.0,False
3,1.1920928955078125e-06,False
3,0.0,False
3,7.152557373046875e-07,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,9.5367431640625e-07,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,9.5367431640625e-07,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,9.5367431640625e-07,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,7.152557373046875e-07,False
3,9.5367431640625e-07,False
3,9.5367431640625e-07,False
3,1.1920928955078125e-06,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,1.1920928955078125e-06,False
3,0.0,False
3,9.5367431640625e-07,False
3,0.0,False
3,9.5367431640625e-07,False
3,0.0,False
3,9.5367431640625e-07,False
3,0.0,False
3,9.5367431640625e-07,False
3,0.0,False
3,0.0,False
3,0.0,False
3,1.1920928955078125e-06,False
3,0.0,False
3,0.0,False
3,0.0,False
3,9.5367431640625e-07,False
3,0.0,False
3,0.0,False
3,9.5367431640625e-07,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,9.5367431640625e-07,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,9.5367431640625e-07,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,7.152557373046875e-07,False
3,5.2928924560546875e-05,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,9.5367431640625e-07,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
3,0.0,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,7.152557373046875e-07,True
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,0.0,True
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,True
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,True
4,0.0,False
4,1.1920928955078125e-06,False
4,1.9073486328125e-06,True
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,0.0,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,0.0,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,0.0,True
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,7.152557373046875e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,7.152557373046875e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,7.152557373046875e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,1.8835067749023438e-05,False
4,7.152557373046875e-07,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,7.152557373046875e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,7.152557373046875e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,3.0994415283203125e-06,False
4,7.152557373046875e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,0.0,False
4,1.1920928955078125e-06,False
4,7.152557373046875e-07,False
4,5.125999450683594e-05,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,7.152557373046875e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,7.152557373046875e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,9.5367431640625e-07,False
4,1.1920928955078125e-06,False
5,1.9073486328125e-06,False
5,3.0994415283203125e-06,True
5,2.1457672119140625e-06,False
5,1.6689300537109375e-06,False
5,1.9073486328125e-06,True
5,1.9073486328125e-06,False
5,9.5367431640625e-07,True
5,3.0994415283203125e-06,False
5,9.5367431640625e-07,False
5,1.9073486328125e-06,False
5,7.152557373046875e-07,False
5,1.9073486328125e-06,False
5,9.5367431640625e-07,False
5,9.5367431640625e-07,False
5,1.9073486328125e-06,False
5,1.9073486328125e-06,False
5,2.1457672119140625e-06,False
5,1.1920928955078125e-06,False
5,9.5367431640625e-07,False
5,1.6689300537109375e-06,False
5,2.1457672119140625e-06,False
5,1.9073486328125e-06,False
5,1.9073486328125e-06,False
5,1.1920928955078125e-06,True
5,0.0,False
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,1.9073486328125e-06,False
5,1.9073486328125e-06,False
5,1.9073486328125e-06,False
5,9.5367431640625e-07,False
5,9.5367431640625e-07,True
5,1.9073486328125e-06,False
5,2.1457672119140625e-06,False
5,1.1920928955078125e-06,False
5,9.5367431640625e-07,False
5,1.9073486328125e-06,False
5,9.5367431640625e-07,True
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,1.9073486328125e-06,False
5,1.9073486328125e-06,False
5,1.6689300537109375e-06,False
5,2.1457672119140625e-06,True
5,1.1920928955078125e-06,False
5,2.1457672119140625e-06,True
5,9.5367431640625e-07,False
5,1.9073486328125e-06,False
5,1.9073486328125e-06,False
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,1.6689300537109375e-06,False
5,1.9073486328125e-06,False
5,1.9073486328125e-06,False
5,1.1920928955078125e-06,False
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,1.6689300537109375e-06,False
5,1.9073486328125e-06,False
5,9.5367431640625e-07,False
5,2.1457672119140625e-06,False
5,9.5367431640625e-07,False
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,1.9073486328125e-06,False
5,1.9073486328125e-06,False
5,1.9073486328125e-06,False
5,1.9073486328125e-06,False
5,2.1457672119140625e-06,False
5,1.9073486328125e-06,False
5,9.5367431640625e-07,False
5,2.1457672119140625e-06,False
5,9.5367431640625e-07,False
5,1.9073486328125e-06,False
5,1.9073486328125e-06,False
5,2.1457672119140625e-06,False
5,1.9073486328125e-06,False
5,9.5367431640625e-07,False
5,1.9073486328125e-06,False
5,1.9073486328125e-06,False
5,1.6689300537109375e-06,False
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,9.5367431640625e-07,False
5,9.5367431640625e-07,False
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,1.9073486328125e-06,False
5,1.9073486328125e-06,False
5,1.6689300537109375e-06,False
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,1.9073486328125e-06,False
5,2.1457672119140625e-06,False
5,1.9073486328125e-06,False
5,1.9073486328125e-06,False
5,1.1920928955078125e-06,False
5,1.1920928955078125e-06,False
5,1.1920928955078125e-06,False
5,1.6689300537109375e-06,False
5,2.1457672119140625e-06,False
5,1.9073486328125e-06,False
5,9.5367431640625e-07,False
5,1.9073486328125e-06,False
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,1.6689300537109375e-06,False
5,1.9073486328125e-06,False
5,1.9073486328125e-06,False
5,2.1457672119140625e-06,False
5,1.9073486328125e-06,False
5,9.5367431640625e-07,False
5,1.9073486328125e-06,False
5,1.9073486328125e-06,False
5,1.6689300537109375e-06,False
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,2.1457672119140625e-06,False
5,4.696846008300781e-05,False
5,1.6689300537109375e-06,False
5,1.9073486328125e-06,False
5,1.9073486328125e-06,False
5,9.5367431640625e-07,False
5,1.1920928955078125e-06,False
5,2.1457672119140625e-06,False
5,1.9073486328125e-06,False
5,1.6689300537109375e-06,False
5,1.9073486328125e-06,False
5,1.1920928955078125e-06,False
5,2.1457672119140625e-06,False
5,1.6689300537109375e-06,False
5,1.9073486328125e-06,False
5,1.9073486328125e-06,False
5,1.1920928955078125e-06,False
5,1.1920928955078125e-06,False
5,1.9073486328125e-06,False
5,1.9073486328125e-06,False
5,1.9073486328125e-06,False
5,1.1920928955078125e-06,False
5,1.1920928955078125e-06,False
6,4.0531158447265625e-06,True
6,2.86102294921875e-06,False
6,1.9073486328125e-06,True
6,3.0994415283203125e-06,False
6,2.86102294921875e-06,True
6,3.0994415283203125e-06,False
6,3.814697265625e-06,False
6,4.291534423828125e-06,False
6,2.86102294921875e-06,False
6,3.0994415283203125e-06,False
6,1.1920928955078125e-06,True
6,2.86102294921875e-06,True
6,1.1920928955078125e-06,False
6,4.0531158447265625e-06,False
6,1.9073486328125e-06,False
6,1.1920928955078125e-06,True
6,3.0994415283203125e-06,True
6,3.814697265625e-06,False
6,3.0994415283203125e-06,False
6,4.0531158447265625e-06,True
6,3.0994415283203125e-06,False
6,1.621246337890625e-05,False
6,5.245208740234375e-06,False
6,4.0531158447265625e-06,False
6,4.0531158447265625e-06,False
6,3.0994415283203125e-06,True
6,3.0994415283203125e-06,True
6,3.814697265625e-06,False
6,4.291534423828125e-06,False
6,2.86102294921875e-06,False
6,3.0994415283203125e-06,False
6,2.86102294921875e-06,True
6,3.0994415283203125e-06,False
6,0.0,False
6,2.86102294921875e-06,False
6,4.0531158447265625e-06,False
6,3.0994415283203125e-06,False
6,2.86102294921875e-06,True
6,4.0531158447265625e-06,False
6,2.1457672119140625e-06,True
6,1.9073486328125e-06,False
6,4.0531158447265625e-06,True
6,3.814697265625e-06,False
6,9.5367431640625e-07,False
6,3.0994415283203125e-06,False
6,1.6689300537109375e-06,False
6,3.0994415283203125e-06,False
6,1.9073486328125e-06,True
6,3.814697265625e-06,False
6,3.0994415283203125e-06,False
6,3.814697265625e-06,False
6,4.0531158447265625e-06,False
6,3.814697265625e-06,False
6,3.0994415283203125e-06,False
6,4.0531158447265625e-06,False
6,4.0531158447265625e-06,False
6,4.0531158447265625e-06,False
6,2.86102294921875e-06,False
6,4.291534423828125e-06,False
6,2.86102294921875e-06,False
6,3.0994415283203125e-06,False
6,4.0531158447265625e-06,False
6,3.0994415283203125e-06,False
6,4.0531158447265625e-06,False
6,3.0994415283203125e-06,False
6,4.0531158447265625e-06,False
6,3.814697265625e-06,False
6,3.0994415283203125e-06,False
6,3.814697265625e-06,False
6,3.0994415283203125e-06,False
6,3.0994415283203125e-06,False
6,4.0531158447265625e-06,False
6,3.0994415283203125e-06,False
6,3.814697265625e-06,False
6,4.0531158447265625e-06,False
6,2.86102294921875e-06,False
6,3.0994415283203125e-06,False
6,2.86102294921875e-06,False
6,4.291534423828125e-06,False
6,3.814697265625e-06,False
6,4.0531158447265625e-06,False
6,3.0994415283203125e-06,False
6,3.0994415283203125e-06,False
6,4.291534423828125e-06,False
6,2.86102294921875e-06,False
6,3.0994415283203125e-06,False
6,4.0531158447265625e-06,False
6,3.0994415283203125e-06,False
6,3.0994415283203125e-06,False
6,4.291534423828125e-06,False
6,3.0994415283203125e-06,False
6,3.814697265625e-06,False
6,3.0994415283203125e-06,False
6,4.0531158447265625e-06,False
6,2.86102294921875e-06,False
6,4.0531158447265625e-06,False
6,3.0994415283203125e-06,False
6,3.814697265625e-06,False
6,4.0531158447265625e-06,False
6,4.0531158447265625e-06,False
6,3.0994415283203125e-06,False
6,2.86102294921875e-06,False
6,4.291534423828125e-06,False
6,2.86102294921875e-06,False
6,3.0994415283203125e-06,False
6,4.291534423828125e-06,False
6,3.0994415283203125e-06,False
6,4.0531158447265625e-06,False
6,3.814697265625e-06,False
6,4.0531158447265625e-06,False
6,3.814697265625e-06,False
6,3.0994415283203125e-06,False
6,3.814697265625e-06,False
6,4.0531158447265625e-06,False
6,2.86102294921875e-06,False
6,4.0531158447265625e-06,False
6,3.814697265625e-06,False
6,3.0994415283203125e-06,False
6,4.0531158447265625e-06,False
6,2.86102294921875e-06,False
6,4.0531158447265625e-06,False
6,3.814697265625e-06,False
6,3.0994415283203125e-06,False
6,4.0531158447265625e-06,False
6,3.0994415283203125e-06,False
6,3.0994415283203125e-06,False
6,3.814697265625e-06,False
6,3.0994415283203125e-06,False
6,5.3882598876953125e-05,False
6,4.0531158447265625e-06,False
6,3.0994415283203125e-06,False
6,3.814697265625e-06,False
6,4.0531158447265625e-06,False
6,2.86102294921875e-06,False
6,4.0531158447265625e-06,False
6,3.814697265625e-06,False
6,3.0994415283203125e-06,False
6,4.0531158447265625e-06,False
6,3.814697265625e-06,False
6,2.86102294921875e-06,False
6,3.814697265625e-06,False
6,4.0531158447265625e-06,False
6,2.6226043701171875e-06,False
6,4.0531158447265625e-06,False
6,4.0531158447265625e-06,False
6,2.86102294921875e-06,False
6,4.0531158447265625e-06,False
6,3.814697265625e-06,False
6,4.0531158447265625e-06,False
6,2.86102294921875e-06,False
7,8.106231689453125e-06,False
7,2.1457672119140625e-06,True
7,6.9141387939453125e-06,True
7,9.5367431640625e-07,False
7,7.867813110351562e-06,False
7,6.198883056640625e-06,True
7,6.9141387939453125e-06,True
7,5.9604644775390625e-06,True
7,7.3909759521484375e-06,True
7,7.152557373046875e-06,True
7,1.9073486328125e-06,True
7,7.152557373046875e-06,True
7,5.9604644775390625e-06,False
7,6.9141387939453125e-06,True
7,7.152557373046875e-06,False
7,5.0067901611328125e-06,True
7,6.9141387939453125e-06,False
7,9.5367431640625e-07,False
7,6.9141387939453125e-06,False
7,7.152557373046875e-06,False
7,3.0994415283203125e-06,False
7,6.9141387939453125e-06,False
7,5.0067901611328125e-06,True
7,8.106231689453125e-06,False
7,4.76837158203125e-06,True
7,7.152557373046875e-06,False
7,5.0067901611328125e-06,True
7,3.0994415283203125e-06,True
7,6.9141387939453125e-06,False
7,2.1457672119140625e-06,False
7,6.198883056640625e-06,False
7,0.0,True
7,5.9604644775390625e-06,True
7,6.9141387939453125e-06,True
7,2.1457672119140625e-06,False
7,6.9141387939453125e-06,False
7,7.152557373046875e-06,True
